ImageNumber,ObjectNumber,Metadata_Channel,Metadata_Column,Metadata_Field,Metadata_FileLocation,Metadata_Frame,Metadata_Plane,Metadata_Row,Metadata_Series,Metadata_Time,Metadata_Well,Parent_Bac
25,40,nan,001,4,nan,0,001,008,0,001,H001,41
25,41,nan,001,4,nan,0,001,008,0,001,H001,42
25,42,nan,001,4,nan,0,001,008,0,001,H001,43
25,43,nan,001,4,nan,0,001,008,0,001,H001,44
25,44,nan,001,4,nan,0,001,008,0,001,H001,45
25,45,nan,001,4,nan,0,001,008,0,001,H001,46
25,46,nan,001,4,nan,0,001,008,0,001,H001,47
25,47,nan,001,4,nan,0,001,008,0,001,H001,48
25,48,nan,001,4,nan,0,001,008,0,001,H001,49
25,49,nan,001,4,nan,0,001,008,0,001,H001,50
25,50,nan,001,4,nan,0,001,008,0,001,H001,51
25,51,nan,001,4,nan,0,001,008,0,001,H001,52
25,52,nan,001,4,nan,0,001,008,0,001,H001,53
26,1,nan,001,5,nan,0,001,008,0,001,H001,1
26,2,nan,001,5,nan,0,001,008,0,001,H001,2
26,3,nan,001,5,nan,0,001,008,0,001,H001,3
26,4,nan,001,5,nan,0,001,008,0,001,H001,4
26,5,nan,001,5,nan,0,001,008,0,001,H001,5
26,6,nan,001,5,nan,0,001,008,0,001,H001,6
26,7,nan,001,5,nan,0,001,008,0,001,H001,7
26,8,nan,001,5,nan,0,001,008,0,001,H001,8
26,9,nan,001,5,nan,0,001,008,0,001,H001,9
26,10,nan,001,5,nan,0,001,008,0,001,H001,10
26,11,nan,001,5,nan,0,001,008,0,001,H001,11
26,12,nan,001,5,nan,0,001,008,0,001,H001,12
26,13,nan,001,5,nan,0,001,008,0,001,H001,14
26,14,nan,001,5,nan,0,001,008,0,001,H001,15
26,15,nan,001,5,nan,0,001,008,0,001,H001,16
26,16,nan,001,5,nan,0,001,008,0,001,H001,17
26,17,nan,001,5,nan,0,001,008,0,001,H001,19
26,18,nan,001,5,nan,0,001,008,0,001,H001,21
26,19,nan,001,5,nan,0,001,008,0,001,H001,23
26,20,nan,001,5,nan,0,001,008,0,001,H001,24
26,21,nan,001,5,nan,0,001,008,0,001,H001,25
26,22,nan,001,5,nan,0,001,008,0,001,H001,27
26,23,nan,001,5,nan,0,001,008,0,001,H001,28
26,24,nan,001,5,nan,0,001,008,0,001,H001,29
26,25,nan,001,5,nan,0,001,008,0,001,H001,30
26,26,nan,001,5,nan,0,001,008,0,001,H001,32
26,27,nan,001,5,nan,0,001,008,0,001,H001,33
26,28,nan,001,5,nan,0,001,008,0,001,H001,34
26,29,nan,001,5,nan,0,001,008,0,001,H001,35
26,30,nan,001,5,nan,0,001,008,0,001,H001,36
26,31,nan,001,5,nan,0,001,008,0,001,H001,37
26,32,nan,001,5,nan,0,001,008,0,001,H001,38
26,33,nan,001,5,nan,0,001,008,0,001,H001,39
26,34,nan,001,5,nan,0,001,008,0,001,H001,40
26,35,nan,001,5,nan,0,001,008,0,001,H001,41
26,36,nan,001,5,nan,0,001,008,0,001,H001,42
26,37,nan,001,5,nan,0,001,008,0,001,H001,43
26,38,nan,001,5,nan,0,001,008,0,001,H001,44
26,39,nan,001,5,nan,0,001,008,0,001,H001,46
26,40,nan,001,5,nan,0,001,008,0,001,H001,47
26,41,nan,001,5,nan,0,001,008,0,001,H001,48
26,42,nan,001,5,nan,0,001,008,0,001,H001,50
26,43,nan,001,5,nan,0,001,008,0,001,H001,51
27,1,nan,001,6,nan,0,001,008,0,001,H001,2
27,2,nan,001,6,nan,0,001,008,0,001,H001,3
27,3,nan,001,6,nan,0,001,008,0,001,H001,5
27,4,nan,001,6,nan,0,001,008,0,001,H001,6
27,5,nan,001,6,nan,0,001,008,0,001,H001,7
27,6,nan,001,6,nan,0,001,008,0,001,H001,8
27,7,nan,001,6,nan,0,001,008,0,001,H001,11
27,8,nan,001,6,nan,0,001,008,0,001,H001,12
27,9,nan,001,6,nan,0,001,008,0,001,H001,13
27,10,nan,001,6,nan,0,001,008,0,001,H001,14
27,11,nan,001,6,nan,0,001,008,0,001,H001,15
27,12,nan,001,6,nan,0,001,008,0,001,H001,17
27,13,nan,001,6,nan,0,001,008,0,001,H001,18
27,14,nan,001,6,nan,0,001,008,0,001,H001,19
27,15,nan,001,6,nan,0,001,008,0,001,H001,20
27,16,nan,001,6,nan,0,001,008,0,001,H001,21
27,17,nan,001,6,nan,0,001,008,0,001,H001,22
27,18,nan,001,6,nan,0,001,008,0,001,H001,23
27,19,nan,001,6,nan,0,001,008,0,001,H001,24
27,20,nan,001,6,nan,0,001,008,0,001,H001,27
27,21,nan,001,6,nan,0,001,008,0,001,H001,28
27,22,nan,001,6,nan,0,001,008,0,001,H001,29
27,23,nan,001,6,nan,0,001,008,0,001,H001,30
27,24,nan,001,6,nan,0,001,008,0,001,H001,31
27,25,nan,001,6,nan,0,001,008,0,001,H001,33
27,26,nan,001,6,nan,0,001,008,0,001,H001,34
27,27,nan,001,6,nan,0,001,008,0,001,H001,35
27,28,nan,001,6,nan,0,001,008,0,001,H001,36
27,29,nan,001,6,nan,0,001,008,0,001,H001,37
27,30,nan,001,6,nan,0,001,008,0,001,H001,38
27,31,nan,001,6,nan,0,001,008,0,001,H001,39
27,32,nan,001,6,nan,0,001,008,0,001,H001,40
27,33,nan,001,6,nan,0,001,008,0,001,H001,41
27,34,nan,001,6,nan,0,001,008,0,001,H001,42
27,35,nan,001,6,nan,0,001,008,0,001,H001,43
27,36,nan,001,6,nan,0,001,008,0,001,H001,44
27,37,nan,001,6,nan,0,001,008,0,001,H001,45
27,38,nan,001,6,nan,0,001,008,0,001,H001,46
27,39,nan,001,6,nan,0,001,008,0,001,H001,47
27,40,nan,001,6,nan,0,001,008,0,001,H001,48
27,41,nan,001,6,nan,0,001,008,0,001,H001,49
27,42,nan,001,6,nan,0,001,008,0,001,H001,50
27,43,nan,001,6,nan,0,001,008,0,001,H001,51
27,44,nan,001,6,nan,0,001,008,0,001,H001,52
27,45,nan,001,6,nan,0,001,008,0,001,H001,53
27,46,nan,001,6,nan,0,001,008,0,001,H001,54
27,47,nan,001,6,nan,0,001,008,0,001,H001,55
27,48,nan,001,6,nan,0,001,008,0,001,H001,56
27,49,nan,001,6,nan,0,001,008,0,001,H001,57
27,50,nan,001,6,nan,0,001,008,0,001,H001,58
27,51,nan,001,6,nan,0,001,008,0,001,H001,59
27,52,nan,001,6,nan,0,001,008,0,001,H001,60
27,53,nan,001,6,nan,0,001,008,0,001,H001,61
27,54,nan,001,6,nan,0,001,008,0,001,H001,62
27,55,nan,001,6,nan,0,001,008,0,001,H001,63
27,56,nan,001,6,nan,0,001,008,0,001,H001,64
27,57,nan,001,6,nan,0,001,008,0,001,H001,65
27,58,nan,001,6,nan,0,001,008,0,001,H001,66
27,59,nan,001,6,nan,0,001,008,0,001,H001,67
27,60,nan,001,6,nan,0,001,008,0,001,H001,68
27,61,nan,001,6,nan,0,001,008,0,001,H001,69
27,62,nan,001,6,nan,0,001,008,0,001,H001,70
27,63,nan,001,6,nan,0,001,008,0,001,H001,71
28,1,nan,001,7,nan,0,001,008,0,001,H001,4
28,2,nan,001,7,nan,0,001,008,0,001,H001,5
28,3,nan,001,7,nan,0,001,008,0,001,H001,6
28,4,nan,001,7,nan,0,001,008,0,001,H001,7
28,5,nan,001,7,nan,0,001,008,0,001,H001,8
28,6,nan,001,7,nan,0,001,008,0,001,H001,9
28,7,nan,001,7,nan,0,001,008,0,001,H001,10
28,8,nan,001,7,nan,0,001,008,0,001,H001,11
28,9,nan,001,7,nan,0,001,008,0,001,H001,13
28,10,nan,001,7,nan,0,001,008,0,001,H001,16
28,11,nan,001,7,nan,0,001,008,0,001,H001,17
28,12,nan,001,7,nan,0,001,008,0,001,H001,19
28,13,nan,001,7,nan,0,001,008,0,001,H001,21
28,14,nan,001,7,nan,0,001,008,0,001,H001,22
28,15,nan,001,7,nan,0,001,008,0,001,H001,23
28,16,nan,001,7,nan,0,001,008,0,001,H001,24
28,17,nan,001,7,nan,0,001,008,0,001,H001,25
28,18,nan,001,7,nan,0,001,008,0,001,H001,26
28,19,nan,001,7,nan,0,001,008,0,001,H001,27
28,20,nan,001,7,nan,0,001,008,0,001,H001,28
28,21,nan,001,7,nan,0,001,008,0,001,H001,30
28,22,nan,001,7,nan,0,001,008,0,001,H001,31
28,23,nan,001,7,nan,0,001,008,0,001,H001,32
28,24,nan,001,7,nan,0,001,008,0,001,H001,33
28,25,nan,001,7,nan,0,001,008,0,001,H001,34
28,26,nan,001,7,nan,0,001,008,0,001,H001,37
28,27,nan,001,7,nan,0,001,008,0,001,H001,38
28,28,nan,001,7,nan,0,001,008,0,001,H001,39
28,29,nan,001,7,nan,0,001,008,0,001,H001,40
28,30,nan,001,7,nan,0,001,008,0,001,H001,41
28,31,nan,001,7,nan,0,001,008,0,001,H001,42
28,32,nan,001,7,nan,0,001,008,0,001,H001,43
28,33,nan,001,7,nan,0,001,008,0,001,H001,44
28,34,nan,001,7,nan,0,001,008,0,001,H001,45
28,35,nan,001,7,nan,0,001,008,0,001,H001,46
28,36,nan,001,7,nan,0,001,008,0,001,H001,47
28,37,nan,001,7,nan,0,001,008,0,001,H001,48
28,38,nan,001,7,nan,0,001,008,0,001,H001,49
28,39,nan,001,7,nan,0,001,008,0,001,H001,50
28,40,nan,001,7,nan,0,001,008,0,001,H001,51
28,41,nan,001,7,nan,0,001,008,0,001,H001,52
28,42,nan,001,7,nan,0,001,008,0,001,H001,53
28,43,nan,001,7,nan,0,001,008,0,001,H001,54
28,44,nan,001,7,nan,0,001,008,0,001,H001,55
28,45,nan,001,7,nan,0,001,008,0,001,H001,56
28,46,nan,001,7,nan,0,001,008,0,001,H001,57
28,47,nan,001,7,nan,0,001,008,0,001,H001,58
28,48,nan,001,7,nan,0,001,008,0,001,H001,59
28,49,nan,001,7,nan,0,001,008,0,001,H001,60
28,50,nan,001,7,nan,0,001,008,0,001,H001,63
28,51,nan,001,7,nan,0,001,008,0,001,H001,64
28,52,nan,001,7,nan,0,001,008,0,001,H001,65
28,53,nan,001,7,nan,0,001,008,0,001,H001,66
28,54,nan,001,7,nan,0,001,008,0,001,H001,67
28,55,nan,001,7,nan,0,001,008,0,001,H001,68
28,56,nan,001,7,nan,0,001,008,0,001,H001,69
29,1,nan,001,8,nan,0,001,008,0,001,H001,1
29,2,nan,001,8,nan,0,001,008,0,001,H001,2
29,3,nan,001,8,nan,0,001,008,0,001,H001,3
29,4,nan,001,8,nan,0,001,008,0,001,H001,4
29,5,nan,001,8,nan,0,001,008,0,001,H001,5
29,6,nan,001,8,nan,0,001,008,0,001,H001,6
29,7,nan,001,8,nan,0,001,008,0,001,H001,7
29,8,nan,001,8,nan,0,001,008,0,001,H001,8
29,9,nan,001,8,nan,0,001,008,0,001,H001,9
29,10,nan,001,8,nan,0,001,008,0,001,H001,10
29,11,nan,001,8,nan,0,001,008,0,001,H001,11
29,12,nan,001,8,nan,0,001,008,0,001,H001,12
29,13,nan,001,8,nan,0,001,008,0,001,H001,13
29,14,nan,001,8,nan,0,001,008,0,001,H001,14
29,15,nan,001,8,nan,0,001,008,0,001,H001,15
29,16,nan,001,8,nan,0,001,008,0,001,H001,16
29,17,nan,001,8,nan,0,001,008,0,001,H001,17
29,18,nan,001,8,nan,0,001,008,0,001,H001,18
29,19,nan,001,8,nan,0,001,008,0,001,H001,19
29,20,nan,001,8,nan,0,001,008,0,001,H001,20
29,21,nan,001,8,nan,0,001,008,0,001,H001,21
29,22,nan,001,8,nan,0,001,008,0,001,H001,22
29,23,nan,001,8,nan,0,001,008,0,001,H001,23
29,24,nan,001,8,nan,0,001,008,0,001,H001,24
29,25,nan,001,8,nan,0,001,008,0,001,H001,25
29,26,nan,001,8,nan,0,001,008,0,001,H001,26
29,27,nan,001,8,nan,0,001,008,0,001,H001,27
29,28,nan,001,8,nan,0,001,008,0,001,H001,28
29,29,nan,001,8,nan,0,001,008,0,001,H001,29
29,30,nan,001,8,nan,0,001,008,0,001,H001,30
29,31,nan,001,8,nan,0,001,008,0,001,H001,31
29,32,nan,001,8,nan,0,001,008,0,001,H001,32
29,33,nan,001,8,nan,0,001,008,0,001,H001,33
29,34,nan,001,8,nan,0,001,008,0,001,H001,34
29,35,nan,001,8,nan,0,001,008,0,001,H001,35
29,36,nan,001,8,nan,0,001,008,0,001,H001,36
29,37,nan,001,8,nan,0,001,008,0,001,H001,37
29,38,nan,001,8,nan,0,001,008,0,001,H001,38
29,39,nan,001,8,nan,0,001,008,0,001,H001,39
29,40,nan,001,8,nan,0,001,008,0,001,H001,40
29,41,nan,001,8,nan,0,001,008,0,001,H001,41
29,42,nan,001,8,nan,0,001,008,0,001,H001,42
29,43,nan,001,8,nan,0,001,008,0,001,H001,43
29,44,nan,001,8,nan,0,001,008,0,001,H001,44
29,45,nan,001,8,nan,0,001,008,0,001,H001,45
29,46,nan,001,8,nan,0,001,008,0,001,H001,46
29,47,nan,001,8,nan,0,001,008,0,001,H001,47
29,48,nan,001,8,nan,0,001,008,0,001,H001,49
29,49,nan,001,8,nan,0,001,008,0,001,H001,50
29,50,nan,001,8,nan,0,001,008,0,001,H001,51
29,51,nan,001,8,nan,0,001,008,0,001,H001,52
29,52,nan,001,8,nan,0,001,008,0,001,H001,53
29,53,nan,001,8,nan,0,001,008,0,001,H001,54
29,54,nan,001,8,nan,0,001,008,0,001,H001,55
29,55,nan,001,8,nan,0,001,008,0,001,H001,56
29,56,nan,001,8,nan,0,001,008,0,001,H001,57
29,57,nan,001,8,nan,0,001,008,0,001,H001,58
29,58,nan,001,8,nan,0,001,008,0,001,H001,59
29,59,nan,001,8,nan,0,001,008,0,001,H001,60
29,60,nan,001,8,nan,0,001,008,0,001,H001,61
29,61,nan,001,8,nan,0,001,008,0,001,H001,62
29,62,nan,001,8,nan,0,001,008,0,001,H001,63
29,63,nan,001,8,nan,0,001,008,0,001,H001,64
29,64,nan,001,8,nan,0,001,008,0,001,H001,65
29,65,nan,001,8,nan,0,001,008,0,001,H001,66
30,1,nan,001,9,nan,0,001,008,0,001,H001,3
30,2,nan,001,9,nan,0,001,008,0,001,H001,6
30,3,nan,001,9,nan,0,001,008,0,001,H001,7
30,4,nan,001,9,nan,0,001,008,0,001,H001,8
30,5,nan,001,9,nan,0,001,008,0,001,H001,9
30,6,nan,001,9,nan,0,001,008,0,001,H001,10
30,7,nan,001,9,nan,0,001,008,0,001,H001,11
30,8,nan,001,9,nan,0,001,008,0,001,H001,12
30,9,nan,001,9,nan,0,001,008,0,001,H001,13
30,10,nan,001,9,nan,0,001,008,0,001,H001,14
30,11,nan,001,9,nan,0,001,008,0,001,H001,15
30,12,nan,001,9,nan,0,001,008,0,001,H001,16
30,13,nan,001,9,nan,0,001,008,0,001,H001,17
30,14,nan,001,9,nan,0,001,008,0,001,H001,18
30,15,nan,001,9,nan,0,001,008,0,001,H001,19
30,16,nan,001,9,nan,0,001,008,0,001,H001,20
30,17,nan,001,9,nan,0,001,008,0,001,H001,21
30,18,nan,001,9,nan,0,001,008,0,001,H001,22
30,19,nan,001,9,nan,0,001,008,0,001,H001,23
30,20,nan,001,9,nan,0,001,008,0,001,H001,24
30,21,nan,001,9,nan,0,001,008,0,001,H001,25
30,22,nan,001,9,nan,0,001,008,0,001,H001,26
30,23,nan,001,9,nan,0,001,008,0,001,H001,27
30,24,nan,001,9,nan,0,001,008,0,001,H001,28
30,25,nan,001,9,nan,0,001,008,0,001,H001,29
30,26,nan,001,9,nan,0,001,008,0,001,H001,30
30,27,nan,001,9,nan,0,001,008,0,001,H001,31
30,28,nan,001,9,nan,0,001,008,0,001,H001,32
30,29,nan,001,9,nan,0,001,008,0,001,H001,33
30,30,nan,001,9,nan,0,001,008,0,001,H001,34
30,31,nan,001,9,nan,0,001,008,0,001,H001,35
30,32,nan,001,9,nan,0,001,008,0,001,H001,36
30,33,nan,001,9,nan,0,001,008,0,001,H001,38
30,34,nan,001,9,nan,0,001,008,0,001,H001,39
30,35,nan,001,9,nan,0,001,008,0,001,H001,40
30,36,nan,001,9,nan,0,001,008,0,001,H001,41
30,37,nan,001,9,nan,0,001,008,0,001,H001,42
30,38,nan,001,9,nan,0,001,008,0,001,H001,43
30,39,nan,001,9,nan,0,001,008,0,001,H001,44
30,40,nan,001,9,nan,0,001,008,0,001,H001,45
30,41,nan,001,9,nan,0,001,008,0,001,H001,46
30,42,nan,001,9,nan,0,001,008,0,001,H001,47
30,43,nan,001,9,nan,0,001,008,0,001,H001,48
31,1,nan,024,1,nan,0,001,008,0,001,H024,1
31,2,nan,024,1,nan,0,001,008,0,001,H024,2
31,3,nan,024,1,nan,0,001,008,0,001,H024,3
31,4,nan,024,1,nan,0,001,008,0,001,H024,4
31,5,nan,024,1,nan,0,001,008,0,001,H024,5
31,6,nan,024,1,nan,0,001,008,0,001,H024,6
31,7,nan,024,1,nan,0,001,008,0,001,H024,7
31,8,nan,024,1,nan,0,001,008,0,001,H024,8
31,9,nan,024,1,nan,0,001,008,0,001,H024,9
31,10,nan,024,1,nan,0,001,008,0,001,H024,10
31,11,nan,024,1,nan,0,001,008,0,001,H024,11
31,12,nan,024,1,nan,0,001,008,0,001,H024,12
31,13,nan,024,1,nan,0,001,008,0,001,H024,14
31,14,nan,024,1,nan,0,001,008,0,001,H024,15
31,15,nan,024,1,nan,0,001,008,0,001,H024,16
31,16,nan,024,1,nan,0,001,008,0,001,H024,17
31,17,nan,024,1,nan,0,001,008,0,001,H024,18
31,18,nan,024,1,nan,0,001,008,0,001,H024,19
31,19,nan,024,1,nan,0,001,008,0,001,H024,20
31,20,nan,024,1,nan,0,001,008,0,001,H024,21
31,21,nan,024,1,nan,0,001,008,0,001,H024,22
31,22,nan,024,1,nan,0,001,008,0,001,H024,23
31,23,nan,024,1,nan,0,001,008,0,001,H024,24
31,24,nan,024,1,nan,0,001,008,0,001,H024,25
31,25,nan,024,1,nan,0,001,008,0,001,H024,26
31,26,nan,024,1,nan,0,001,008,0,001,H024,27
31,27,nan,024,1,nan,0,001,008,0,001,H024,28
31,28,nan,024,1,nan,0,001,008,0,001,H024,29
31,29,nan,024,1,nan,0,001,008,0,001,H024,30
31,30,nan,024,1,nan,0,001,008,0,001,H024,31
31,31,nan,024,1,nan,0,001,008,0,001,H024,32
31,32,nan,024,1,nan,0,001,008,0,001,H024,33
31,33,nan,024,1,nan,0,001,008,0,001,H024,34
31,34,nan,024,1,nan,0,001,008,0,001,H024,35
31,35,nan,024,1,nan,0,001,008,0,001,H024,36
31,36,nan,024,1,nan,0,001,008,0,001,H024,37
31,37,nan,024,1,nan,0,001,008,0,001,H024,38
31,38,nan,024,1,nan,0,001,008,0,001,H024,39
31,39,nan,024,1,nan,0,001,008,0,001,H024,40
31,40,nan,024,1,nan,0,001,008,0,001,H024,41
31,41,nan,024,1,nan,0,001,008,0,001,H024,42
31,42,nan,024,1,nan,0,001,008,0,001,H024,43
31,43,nan,024,1,nan,0,001,008,0,001,H024,44
31,44,nan,024,1,nan,0,001,008,0,001,H024,45
31,45,nan,024,1,nan,0,001,008,0,001,H024,46
31,46,nan,024,1,nan,0,001,008,0,001,H024,47
31,47,nan,024,1,nan,0,001,008,0,001,H024,48
31,48,nan,024,1,nan,0,001,008,0,001,H024,49
31,49,nan,024,1,nan,0,001,008,0,001,H024,50
31,50,nan,024,1,nan,0,001,008,0,001,H024,51
31,51,nan,024,1,nan,0,001,008,0,001,H024,52
31,52,nan,024,1,nan,0,001,008,0,001,H024,53
31,53,nan,024,1,nan,0,001,008,0,001,H024,54
31,54,nan,024,1,nan,0,001,008,0,001,H024,55
31,55,nan,024,1,nan,0,001,008,0,001,H024,56
31,56,nan,024,1,nan,0,001,008,0,001,H024,57
31,57,nan,024,1,nan,0,001,008,0,001,H024,58
31,58,nan,024,1,nan,0,001,008,0,001,H024,59
31,59,nan,024,1,nan,0,001,008,0,001,H024,60
31,60,nan,024,1,nan,0,001,008,0,001,H024,61
31,61,nan,024,1,nan,0,001,008,0,001,H024,62
31,62,nan,024,1,nan,0,001,008,0,001,H024,63
31,63,nan,024,1,nan,0,001,008,0,001,H024,64
31,64,nan,024,1,nan,0,001,008,0,001,H024,65
31,65,nan,024,1,nan,0,001,008,0,001,H024,66
31,66,nan,024,1,nan,0,001,008,0,001,H024,67
31,67,nan,024,1,nan,0,001,008,0,001,H024,68
31,68,nan,024,1,nan,0,001,008,0,001,H024,69
31,69,nan,024,1,nan,0,001,008,0,001,H024,70
31,70,nan,024,1,nan,0,001,008,0,001,H024,71
31,71,nan,024,1,nan,0,001,008,0,001,H024,72
31,72,nan,024,1,nan,0,001,008,0,001,H024,73
31,73,nan,024,1,nan,0,001,008,0,001,H024,74
31,74,nan,024,1,nan,0,001,008,0,001,H024,75
31,75,nan,024,1,nan,0,001,008,0,001,H024,76
31,76,nan,024,1,nan,0,001,008,0,001,H024,77
31,77,nan,024,1,nan,0,001,008,0,001,H024,78
31,78,nan,024,1,nan,0,001,008,0,001,H024,79
31,79,nan,024,1,nan,0,001,008,0,001,H024,80
31,80,nan,024,1,nan,0,001,008,0,001,H024,81
31,81,nan,024,1,nan,0,001,008,0,001,H024,82
31,82,nan,024,1,nan,0,001,008,0,001,H024,83
31,83,nan,024,1,nan,0,001,008,0,001,H024,84
31,84,nan,024,1,nan,0,001,008,0,001,H024,85
32,1,nan,024,10,nan,0,001,008,0,001,H024,2
32,2,nan,024,10,nan,0,001,008,0,001,H024,3
32,3,nan,024,10,nan,0,001,008,0,001,H024,4
32,4,nan,024,10,nan,0,001,008,0,001,H024,5
32,5,nan,024,10,nan,0,001,008,0,001,H024,6
32,6,nan,024,10,nan,0,001,008,0,001,H024,7
32,7,nan,024,10,nan,0,001,008,0,001,H024,8
32,8,nan,024,10,nan,0,001,008,0,001,H024,9
32,9,nan,024,10,nan,0,001,008,0,001,H024,12
32,10,nan,024,10,nan,0,001,008,0,001,H024,13
32,11,nan,024,10,nan,0,001,008,0,001,H024,14
32,12,nan,024,10,nan,0,001,008,0,001,H024,15
32,13,nan,024,10,nan,0,001,008,0,001,H024,16
32,14,nan,024,10,nan,0,001,008,0,001,H024,17
32,15,nan,024,10,nan,0,001,008,0,001,H024,18
32,16,nan,024,10,nan,0,001,008,0,001,H024,19
32,17,nan,024,10,nan,0,001,008,0,001,H024,20
32,18,nan,024,10,nan,0,001,008,0,001,H024,21
32,19,nan,024,10,nan,0,001,008,0,001,H024,22
32,20,nan,024,10,nan,0,001,008,0,001,H024,24
32,21,nan,024,10,nan,0,001,008,0,001,H024,25
32,22,nan,024,10,nan,0,001,008,0,001,H024,26
32,23,nan,024,10,nan,0,001,008,0,001,H024,27
32,24,nan,024,10,nan,0,001,008,0,001,H024,28
32,25,nan,024,10,nan,0,001,008,0,001,H024,29
32,26,nan,024,10,nan,0,001,008,0,001,H024,30
32,27,nan,024,10,nan,0,001,008,0,001,H024,31
32,28,nan,024,10,nan,0,001,008,0,001,H024,32
32,29,nan,024,10,nan,0,001,008,0,001,H024,33
32,30,nan,024,10,nan,0,001,008,0,001,H024,34
32,31,nan,024,10,nan,0,001,008,0,001,H024,35
32,32,nan,024,10,nan,0,001,008,0,001,H024,36
32,33,nan,024,10,nan,0,001,008,0,001,H024,37
32,34,nan,024,10,nan,0,001,008,0,001,H024,38
32,35,nan,024,10,nan,0,001,008,0,001,H024,39
32,36,nan,024,10,nan,0,001,008,0,001,H024,40
32,37,nan,024,10,nan,0,001,008,0,001,H024,41
32,38,nan,024,10,nan,0,001,008,0,001,H024,42
32,39,nan,024,10,nan,0,001,008,0,001,H024,43
32,40,nan,024,10,nan,0,001,008,0,001,H024,44
32,41,nan,024,10,nan,0,001,008,0,001,H024,45
32,42,nan,024,10,nan,0,001,008,0,001,H024,46
32,43,nan,024,10,nan,0,001,008,0,001,H024,48
32,44,nan,024,10,nan,0,001,008,0,001,H024,49
32,45,nan,024,10,nan,0,001,008,0,001,H024,50
32,46,nan,024,10,nan,0,001,008,0,001,H024,51
32,47,nan,024,10,nan,0,001,008,0,001,H024,52
32,48,nan,024,10,nan,0,001,008,0,001,H024,53
32,49,nan,024,10,nan,0,001,008,0,001,H024,54
32,50,nan,024,10,nan,0,001,008,0,001,H024,55
32,51,nan,024,10,nan,0,001,008,0,001,H024,56
32,52,nan,024,10,nan,0,001,008,0,001,H024,57
32,53,nan,024,10,nan,0,001,008,0,001,H024,58
32,54,nan,024,10,nan,0,001,008,0,001,H024,59
32,55,nan,024,10,nan,0,001,008,0,001,H024,60
32,56,nan,024,10,nan,0,001,008,0,001,H024,61
32,57,nan,024,10,nan,0,001,008,0,001,H024,62
32,58,nan,024,10,nan,0,001,008,0,001,H024,63
32,59,nan,024,10,nan,0,001,008,0,001,H024,64
32,60,nan,024,10,nan,0,001,008,0,001,H024,65
32,61,nan,024,10,nan,0,001,008,0,001,H024,66
32,62,nan,024,10,nan,0,001,008,0,001,H024,67
32,63,nan,024,10,nan,0,001,008,0,001,H024,68
32,64,nan,024,10,nan,0,001,008,0,001,H024,69
32,65,nan,024,10,nan,0,001,008,0,001,H024,70
32,66,nan,024,10,nan,0,001,008,0,001,H024,71
32,67,nan,024,10,nan,0,001,008,0,001,H024,72
32,68,nan,024,10,nan,0,001,008,0,001,H024,73
32,69,nan,024,10,nan,0,001,008,0,001,H024,74
32,70,nan,024,10,nan,0,001,008,0,001,H024,75
32,71,nan,024,10,nan,0,001,008,0,001,H024,76
32,72,nan,024,10,nan,0,001,008,0,001,H024,77
33,1,nan,024,2,nan,0,001,008,0,001,H024,1
33,2,nan,024,2,nan,0,001,008,0,001,H024,2
33,3,nan,024,2,nan,0,001,008,0,001,H024,3
33,4,nan,024,2,nan,0,001,008,0,001,H024,4
33,5,nan,024,2,nan,0,001,008,0,001,H024,5
33,6,nan,024,2,nan,0,001,008,0,001,H024,6
33,7,nan,024,2,nan,0,001,008,0,001,H024,7
33,8,nan,024,2,nan,0,001,008,0,001,H024,8
33,9,nan,024,2,nan,0,001,008,0,001,H024,9
33,10,nan,024,2,nan,0,001,008,0,001,H024,10
33,11,nan,024,2,nan,0,001,008,0,001,H024,11
33,12,nan,024,2,nan,0,001,008,0,001,H024,12
33,13,nan,024,2,nan,0,001,008,0,001,H024,13
33,14,nan,024,2,nan,0,001,008,0,001,H024,14
33,15,nan,024,2,nan,0,001,008,0,001,H024,15
33,16,nan,024,2,nan,0,001,008,0,001,H024,16
33,17,nan,024,2,nan,0,001,008,0,001,H024,17
33,18,nan,024,2,nan,0,001,008,0,001,H024,18
33,19,nan,024,2,nan,0,001,008,0,001,H024,19
33,20,nan,024,2,nan,0,001,008,0,001,H024,20
33,21,nan,024,2,nan,0,001,008,0,001,H024,21
33,22,nan,024,2,nan,0,001,008,0,001,H024,22
33,23,nan,024,2,nan,0,001,008,0,001,H024,23
33,24,nan,024,2,nan,0,001,008,0,001,H024,24
33,25,nan,024,2,nan,0,001,008,0,001,H024,25
33,26,nan,024,2,nan,0,001,008,0,001,H024,26
33,27,nan,024,2,nan,0,001,008,0,001,H024,27
33,28,nan,024,2,nan,0,001,008,0,001,H024,28
33,29,nan,024,2,nan,0,001,008,0,001,H024,29
33,30,nan,024,2,nan,0,001,008,0,001,H024,30
33,31,nan,024,2,nan,0,001,008,0,001,H024,31
33,32,nan,024,2,nan,0,001,008,0,001,H024,32
33,33,nan,024,2,nan,0,001,008,0,001,H024,33
33,34,nan,024,2,nan,0,001,008,0,001,H024,34
33,35,nan,024,2,nan,0,001,008,0,001,H024,35
33,36,nan,024,2,nan,0,001,008,0,001,H024,36
33,37,nan,024,2,nan,0,001,008,0,001,H024,37
33,38,nan,024,2,nan,0,001,008,0,001,H024,38
33,39,nan,024,2,nan,0,001,008,0,001,H024,39
33,40,nan,024,2,nan,0,001,008,0,001,H024,40
